,event_source_concept_id,event_source_type_concept_id
4356,MFMP001,procedure_occurrence
4357,F00141,condition_occurrence
4358,J982,condition_occurrence
4359,C01BC03,drug_exposure_administration
4360,C713,condition_occurrence
4361,C55,condition_occurrence
4362,J01DB01,drug_exposure_administration
4363,L120,condition_occurrence
4364,O100,condition_occurrence
4365,O668,condition_occurrence
4366,HBJD001,procedure_occurrence
4367,EANF002,procedure_occurrence
4368,QBJB001,procedure_occurrence
4369,D819,condition_occurrence
4370,Z302,condition_occurrence
4371,Z94800,condition_occurrence
4372,A183,condition_occurrence
4373,C460,condition_occurrence
4374,GLQD007,procedure_occurrence
4375,G930,condition_occurrence
4376,M810,condition_occurrence
4377,JQQM018,procedure_occurrence
4378,H905,condition_occurrence
4379,R619,condition_occurrence
4380,J05AG04,drug_exposure_administration
4381,J07AH09,drug_exposure_administration
4382,F10241,condition_occurrence
4383,G713,condition_occurrence
4384,M02AA17,drug_exposure_administration
4385,K612,condition_occurrence
4386,J05AR06,drug_exposure_administration
4387,Q850,condition_occurrence
4388,I494,condition_occurrence
4389,A400,condition_occurrence
4390,CDQP002,procedure_occurrence
4391,B019,condition_occurrence
4392,F072,condition_occurrence
4393,Z080,condition_occurrence
4394,N05BA21,drug_exposure_administration
4395,I201,condition_occurrence
4396,D690,condition_occurrence
4397,M0690,condition_occurrence
4398,Z753,condition_occurrence
4399,AHQB001,procedure_occurrence
4400,EDLF017,procedure_occurrence
4401,PER+163,procedure_occurrence
4402,D132,condition_occurrence
4403,D120,condition_occurrence
4404,BJQP002,procedure_occurrence
4405,HBGD043,procedure_occurrence
4406,O285,condition_occurrence
4407,F1007,condition_occurrence
4408,Z273,condition_occurrence
4409,F1722,condition_occurrence
4410,LHQ+048,procedure_occurrence
4411,MEKA006,procedure_occurrence
4412,Z363,condition_occurrence
4413,AAKA001,procedure_occurrence
4414,M2545,condition_occurrence
4415,I300,condition_occurrence
4416,O13,condition_occurrence
4417,J984,condition_occurrence
4418,I458,condition_occurrence
4419,YYYY170,procedure_occurrence
4420,E873,condition_occurrence
4421,Z258,condition_occurrence
4422,R068,condition_occurrence
4423,DEQF004,procedure_occurrence
4424,HHJE001,procedure_occurrence
4425,ZZQX132,procedure_occurrence
4426,K627,condition_occurrence
4427,Z804,condition_occurrence
4428,DEQF005,procedure_occurrence
4429,M7970,condition_occurrence
4430,N733,condition_occurrence
4431,B028,condition_occurrence
4432,B05DA,drug_exposure_administration
4433,N141,condition_occurrence
4434,HSQ+222,procedure_occurrence
4435,NZHH002,procedure_occurrence
4436,DZQJ011,procedure_occurrence
4437,A310,condition_occurrence
4438,R412,condition_occurrence
4439,M5430,condition_occurrence
4440,R430,condition_occurrence
4441,MFQK001,procedure_occurrence
4442,NKQP001,procedure_occurrence
4443,N433,condition_occurrence
4444,S01AA16,drug_exposure_administration
4445,Z460,condition_occurrence
4446,D518,condition_occurrence
4447,EBQF005,procedure_occurrence
4448,I278,condition_occurrence
4449,DENF018,procedure_occurrence
4450,F03+12,condition_occurrence
4451,V03AB15,drug_exposure_administration
4452,M4317,condition_occurrence
4453,EASF012,procedure_occurrence
4454,F00131,condition_occurrence
4455,GLQP006,procedure_occurrence
4456,D569,condition_occurrence
4457,T875,condition_occurrence
4458,F333,condition_occurrence
4459,YYYY285,procedure_occurrence
4460,M968,condition_occurrence
4461,HNQX008,procedure_occurrence
4462,Y540,condition_occurrence
4463,F00111,condition_occurrence
4464,M790,condition_occurrence
4465,G938,condition_occurrence
4466,M03BA03,drug_exposure_administration
4467,A180,condition_occurrence
4468,D124,condition_occurrence
4469,DEQA001,procedure_occurrence
4470,K225,condition_occurrence
4471,FCJ+089,procedure_occurrence
4472,M0680,condition_occurrence
4473,Y524,condition_occurrence
4474,LFDA001,procedure_occurrence
4475,DGAF005,procedure_occurrence
4476,D471,condition_occurrence
4477,F01302,condition_occurrence
4478,L219,condition_occurrence
4479,H809,condition_occurrence
4480,F063,condition_occurrence
4481,S630,condition_occurrence
4482,I612,condition_occurrence
4483,T432,condition_occurrence
4484,M1300,condition_occurrence
4485,G98,condition_occurrence
4486,R031,condition_occurrence
4487,K778,condition_occurrence
4488,G440,condition_occurrence
4489,A084,condition_occurrence
4490,F450,condition_occurrence
4491,D06BX01,drug_exposure_administration
4492,S1200,condition_occurrence
4493,E6691,condition_occurrence
4494,D010,condition_occurrence
4495,BGFA010,procedure_occurrence
4496,NEEP007,procedure_occurrence
4497,N304,condition_occurrence
4498,JELA001,procedure_occurrence
4499,K804,condition_occurrence
4500,EDSF012,procedure_occurrence
4501,LBFA030,procedure_occurrence
4502,LJJA001,procedure_occurrence
4503,J05AX09,drug_exposure_administration
4504,M609,condition_occurrence
4505,MR271861,condition_occurrence
4506,K2381,condition_occurrence
4507,M1999,condition_occurrence
4508,Z208,condition_occurrence
4509,EGFA003,procedure_occurrence
4510,D849,condition_occurrence
4511,E1100,condition_occurrence
4512,O261,condition_occurrence
4513,QBFA001,procedure_occurrence
4514,K228,condition_occurrence
4515,EDPF001,procedure_occurrence
4516,NZMP014,procedure_occurrence
4517,F120,condition_occurrence
4518,JJPC003,procedure_occurrence
4519,K833,condition_occurrence
4520,H358,condition_occurrence
4521,Y525,condition_occurrence
4522,JQED002,procedure_occurrence
4523,E6687,condition_occurrence
4524,C340,condition_occurrence
4525,F00112,condition_occurrence
4526,R935,condition_occurrence
4527,L139,condition_occurrence
4528,F02811,condition_occurrence
4529,S0630,condition_occurrence
4530,JDDB007,procedure_occurrence
4531,K770,condition_occurrence
4532,T792,condition_occurrence
4533,L01XC02,drug_exposure_administration
4534,AELA002,procedure_occurrence
4535,JKGE002,procedure_occurrence
4536,M2441,condition_occurrence
4537,K659,condition_occurrence
4538,LHCA016,procedure_occurrence
4539,L020,condition_occurrence
4540,HMQH001,procedure_occurrence
4541,I690,condition_occurrence
4542,LDPA001,procedure_occurrence
4543,J348,condition_occurrence
4544,NBCA002,procedure_occurrence
4545,QEMA012,procedure_occurrence
4546,G724,condition_occurrence
4547,M064,condition_occurrence
4548,C790,condition_occurrence
4549,M8415,condition_occurrence
4550,MEMC004,procedure_occurrence
4551,DAFA001,procedure_occurrence
4552,P01BB51,drug_exposure_administration
4553,EDCA003,procedure_occurrence
4554,EELF002,procedure_occurrence
4555,BHMA002,procedure_occurrence
4556,K025,condition_occurrence
4557,B373,condition_occurrence
4558,Z360,condition_occurrence
4559,D126+8,condition_occurrence
4560,M331,condition_occurrence
4561,MJFA015,procedure_occurrence
4562,LMMC020,procedure_occurrence
4563,C161,condition_occurrence
4564,E883,condition_occurrence
4565,JGFA006,procedure_occurrence
4566,JAQL002,procedure_occurrence
4567,B258,condition_occurrence
4568,LAFA022,procedure_occurrence
4569,LCQH001,procedure_occurrence
4570,MEFC002,procedure_occurrence
4571,A879,condition_occurrence
4572,M5412,condition_occurrence
4573,K759,condition_occurrence
4574,I408,condition_occurrence
4575,E040,condition_occurrence
4576,M8617,condition_occurrence
4577,JKNL002,procedure_occurrence
4578,KCNL003,procedure_occurrence
4579,JAFC006,procedure_occurrence
4580,JLCA008,procedure_occurrence
4581,ZZQ+286,procedure_occurrence
4582,JEPD002,procedure_occurrence
4583,G902,condition_occurrence
4584,HEFA003,procedure_occurrence
4585,DELA001,procedure_occurrence
4586,EPFA001,procedure_occurrence
4587,H185,condition_occurrence
4588,A165,condition_occurrence
4589,D08AD,drug_exposure_administration
4590,C794,condition_occurrence
4591,F0010,condition_occurrence
4592,AHPA016,procedure_occurrence
4593,B59,condition_occurrence
4594,NACA005,procedure_occurrence
4595,J331,condition_occurrence
4596,LCJA002,procedure_occurrence
4597,M4199,condition_occurrence
4598,HAFA019,procedure_occurrence
4599,JCKE001,procedure_occurrence
4600,K052,condition_occurrence
4601,Z3711,condition_occurrence
4602,S518,condition_occurrence
4603,NGJA001,procedure_occurrence
4604,S910,condition_occurrence
4605,LJFA002,procedure_occurrence
4606,E281,condition_occurrence
4607,NKR+085,procedure_occurrence
4608,JAFA015,procedure_occurrence
4609,EDLF004,procedure_occurrence
4610,S0261,condition_occurrence
4611,E079,condition_occurrence
4612,E271,condition_occurrence
4613,HJFA002,procedure_occurrence
4614,HDPE002,procedure_occurrence
4615,T847,condition_occurrence
4616,KCHJ001,procedure_occurrence
4617,K571,condition_occurrence
4618,PEQ+064,procedure_occurrence
4619,S364,condition_occurrence
4620,JFFA021,procedure_occurrence
4621,NEQK035,procedure_occurrence
4622,PAGA009,procedure_occurrence
4623,Q780,condition_occurrence
4624,M7962,condition_occurrence
4625,JKFC002,procedure_occurrence
4626,K551,condition_occurrence
4627,I139,condition_occurrence
4628,GHQA001,procedure_occurrence
4629,M9078,condition_occurrence
4630,M315,condition_occurrence
4631,I660,condition_occurrence
4632,Y842,condition_occurrence
4633,JMFA001,procedure_occurrence
4634,M09AA72,drug_exposure_administration
4635,M907,condition_occurrence
4636,JRGA001,procedure_occurrence
4637,Z637,condition_occurrence
4638,JKFA006,procedure_occurrence
4639,I726,condition_occurrence
4640,ACFA007,procedure_occurrence
4641,D331,condition_occurrence
4642,JDQD003,procedure_occurrence
4643,MDCA004,procedure_occurrence
4644,PDQX005,procedure_occurrence
4645,EDQH008,procedure_occurrence
4646,CBFA003,procedure_occurrence
4647,Z227,condition_occurrence
4648,F00200,condition_occurrence
4649,J96100,condition_occurrence
4650,Z348,condition_occurrence
4651,E858,condition_occurrence
4652,Z886,condition_occurrence
4653,K046,condition_occurrence
4654,B351,condition_occurrence
4655,S644,condition_occurrence
4656,NEJA001,procedure_occurrence
4657,YYYY044,procedure_occurrence
4658,JKPE001,procedure_occurrence
4659,JAGF003,procedure_occurrence
4660,JHFA005,procedure_occurrence
4661,S009,condition_occurrence
4662,HFFA009,procedure_occurrence
4663,QZJA016,procedure_occurrence
4664,C329,condition_occurrence
4665,MJFA018,procedure_occurrence
4666,M1905,condition_occurrence
4667,F608,condition_occurrence
4668,B178,condition_occurrence
4669,PEQ+238,procedure_occurrence
4670,ZCQD001,procedure_occurrence
4671,G03CA03,drug_exposure_administration
4672,F12240,condition_occurrence
4673,M8099,condition_occurrence
4674,K512,condition_occurrence
4675,K029,condition_occurrence
4676,S061,condition_occurrence
4677,HCFA007,procedure_occurrence
4678,M8646,condition_occurrence
4679,K914,condition_occurrence
4680,M0005,condition_occurrence
4681,C505,condition_occurrence
4682,HGQE002,procedure_occurrence
4683,T402,condition_occurrence
4684,M1904,condition_occurrence
4685,Z94804,condition_occurrence
4686,R070,condition_occurrence
4687,HKQE001,procedure_occurrence
4688,T802,condition_occurrence
4689,LAFA900,procedure_occurrence
4690,F190,condition_occurrence
4691,MEEA004,procedure_occurrence
4692,M755,condition_occurrence
4693,Z896,condition_occurrence
4694,NEKA009,procedure_occurrence
4695,BGQP006,procedure_occurrence
4696,R391,condition_occurrence
4697,AAQP009,procedure_occurrence
4698,QAJA012,procedure_occurrence
4699,Z763,condition_occurrence
4700,HMCA008,procedure_occurrence
4701,EBSF004,procedure_occurrence
4702,B002,condition_occurrence
4703,G528,condition_occurrence
4704,LMMA008,procedure_occurrence
4705,M1991,condition_occurrence
4706,E631,condition_occurrence
4707,EDCA005,procedure_occurrence
4708,C447,condition_occurrence
4709,M6289,condition_occurrence
4710,O420,condition_occurrence
4711,Z018,condition_occurrence
4712,I711,condition_occurrence
4713,M4714,condition_occurrence
4714,J951,condition_occurrence
4715,C10AB08,drug_exposure_administration
4716,QEMA006,procedure_occurrence
4717,NJPA014,procedure_occurrence
4718,ZZC+255,procedure_occurrence
4719,H545,condition_occurrence
4720,MDCA014,procedure_occurrence
4721,HHQX010,procedure_occurrence
4722,B171,condition_occurrence
4723,G522,condition_occurrence
4724,QZJA017,procedure_occurrence
4725,F250,condition_occurrence
4726,QZQ+186,procedure_occurrence
4727,CAGD001,procedure_occurrence
4728,JGFA014,procedure_occurrence
4729,B01AC30,drug_exposure_administration
4730,N812,condition_occurrence
4731,B199,condition_occurrence
4732,CBMA001,procedure_occurrence
4733,F00201,condition_occurrence
